sample_ship	sample_program	sample_stationid	Haul	Region	Detail_Location	Comment	object_date	object_time	object_lat	object_lon	sample_bottomdepth	object_depth_min	object_depth_max	sample	sample_tot_vol	acq_sub_part	object_annotation_hierarchy	object_annotation_category	object_annotation_person_name	Number	sample_id	object_id	object_area	object_major	object_minor	object_area_exc	process_particle_pixel_size_mm
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	500	1000	44_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	2	44_n2_gr	NA	173378	1388.003448	125.1137931	172087.8966	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	500	1000	44_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	3	44_n2_kl	NA	5227.4	152.72	44	5213	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	200	500	44_n3	75	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	64	44_n3_gr	NA	90196.28235	1068.793333	84.48901961	87891.30196	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	200	500	44_n3	75	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	5	44_n3_kl	NA	4808.814815	203.2222222	30.80740741	4804.518519	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	50	200	44_n4	37.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	8	44_n4_gr	NA	30773.625	611.1392857	48.8375	30436.08929	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	17	44_n5_gr	NA	18677.5102	499.1765306	37.95561224	18418	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	1	54_n1_gr	NA	326244.1429	2095.771429	198.7571429	323604.1429	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	500	1000	54_n2	134	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	20	54_n2_gr	NA	65258.65161	625.743871	63.80129032	63051.47097	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	17	54_n3_gr	NA	60522.63971	765.9772059	71.07279412	59580.57353	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	5	54_n3_kl	NA	5532.181818	224.9181818	32.90909091	5528.454545	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	3	54_n4_gr	NA	30151.56061	550.7030303	47.60909091	29939.37879	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	1	54_n4_kl	NA	7073	216.4333333	41.93333333	7072	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	2	54_n5_gr	NA	21454.04878	507.0487805	46.32682927	21081.39024	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	300	500	71_n2	52	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	1	71_n2_gr	NA	142684.2353	1217.523529	111.0882353	141462.9412	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	200	300	71_n3	23	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	1	71_n3_kl	NA	3949	121.2	41.5	3949	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	50	200	71_n4	35	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	3	71_n4_gr	NA	37044.52632	482.9210526	64.06315789	36948.63158	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	0	50	71_n5	14	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	2	71_n5_gr	NA	58685.2	940.3	77.62	58155	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	50	200	75_n4	39	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chaetognatha>Phragmophora>Eukrohniidae>Eukrohnia>Eukrohnia hamata	Eukrohnia hamata	Astrid Cornils	1	75_n4_gr	NA	5101.5	152.75	48.85	5096	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	0	50	127_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus finmarchicus>female	female<Calanus finmarchicus	Astrid Cornils	1	127_n5_gr	NA	29547.93443	328.5065574	114.2606557	28953.91803	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus finmarchicus>female	female<Calanus finmarchicus	Astrid Cornils	25	39_n5_gr	NA	29030.97002	329.219224	112.0610229	28382.37743	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus glacialis>female	female<Calanus glacialis	Astrid Cornils	1	39_n5_gr	NA	42871.5	402.9	134.6166667	42059	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	1000	1500	44_n1	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus finmarchicus>female	female<Calanus finmarchicus	Astrid Cornils	1	44_n1_gr	NA	32863	349.15	119.7	32474	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	200	500	44_n3	75	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus finmarchicus>female	female<Calanus finmarchicus	Astrid Cornils	1	44_n3_gr	NA	30748.5	347.675	112.25	30343.5	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus finmarchicus>female	female<Calanus finmarchicus	Astrid Cornils	52	44_n5_gr	NA	30251.03497	338.0858392	113.8031469	29491.34091	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus glacialis>female	female<Calanus glacialis	Astrid Cornils	2	44_n5_gr	NA	38962.88235	376.6117647	132.6176471	37826.64706	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	500	1000	54_n2	134	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus finmarchicus>female	female<Calanus finmarchicus	Astrid Cornils	1	54_n2_gr	NA	28417.14286	325.2928571	111.0357143	28059.28571	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus finmarchicus>female	female<Calanus finmarchicus	Astrid Cornils	2	54_n3_gr	NA	32116.73333	348.1333333	117.4266667	31311	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus finmarchicus>female	female<Calanus finmarchicus	Astrid Cornils	8	54_n4_gr	NA	28903.19737	331.4828947	110.9565789	28343.31579	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus finmarchicus>female	female<Calanus finmarchicus	Astrid Cornils	23	54_n5_gr	NA	28831.28933	334.2424955	109.6141049	28197.26582	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	500	1000	39_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>female	female<Calanus hyperboreus	Astrid Cornils	1	39_n2_gr	NA	175563	727.85	310.25	161645.75	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>female	female<Calanus hyperboreus	Astrid Cornils	4	39_n5_gr	NA	152032.8235	701.1941176	275.8794118	144028.3529	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	1000	1500	44_n1	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>female	female<Calanus hyperboreus	Astrid Cornils	2	44_n1_gr	NA	147628.56	707.54	264.668	142084.96	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	500	1000	44_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>female	female<Calanus hyperboreus	Astrid Cornils	2	44_n2_gr	NA	139640.7647	718.3764706	246.6235294	136444.3529	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>female	female<Calanus hyperboreus	Astrid Cornils	1	54_n1_gr	NA	147513.3548	716.1129032	261.5709677	140347.6129	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	500	1000	54_n2	134	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>female	female<Calanus hyperboreus	Astrid Cornils	1	54_n2_gr	NA	140015.4	686.03	259.06	131250.1	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>female	female<Calanus hyperboreus	Astrid Cornils	3	54_n5_gr	NA	155966.0455	715.7363636	277.0136364	149403.4091	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	0	50	71_n5	14	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>female	female<Calanus hyperboreus	Astrid Cornils	1	71_n5_gr	NA	157471.8947	712.0315789	282.1210526	150684	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	0	50	75_n5	8	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>female	female<Calanus hyperboreus	Astrid Cornils	1	75_n5_gr	NA	156879.5385	686.0269231	292.9192308	148832.1923	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Heterorhabdidae>Heterorhabdus>Heterorhabdus norvegicus>female	female<Heterorhabdus norvegicus	Astrid Cornils	1	127_n1_gr	NA	41323	397.75	133.25	40026.5	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	200	500	127_n2	82	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Heterorhabdidae>Heterorhabdus>Heterorhabdus norvegicus>female	female<Heterorhabdus norvegicus	Astrid Cornils	1	127_n2_gr	NA	41323	397.75	133.25	40026.5	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	200	500	127_n2	82	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>female	female<Metridia longa	Astrid Cornils	2	127_n2_gr	NA	32458.48148	336.6666667	123.1148148	31295.01852	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	100	200	127_n3	26	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>female	female<Metridia longa	Astrid Cornils	4	127_n3_gr	NA	31937.88235	329.4823529	123.6823529	30220.26471	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	500	1000	39_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>female	female<Metridia longa	Astrid Cornils	2	39_n2_gr	NA	29615.66667	357.1333333	105.8	28672	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	200	500	39_n3	71	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>female	female<Metridia longa	Astrid Cornils	2	39_n3_gr	NA	29519.07407	333.1962963	113.1777778	28787.40741	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	200	500	44_n3	75	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>female	female<Metridia longa	Astrid Cornils	5	44_n3_gr	NA	27122.68966	312.1310345	110.3827586	26352.31034	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	50	200	44_n4	37.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>female	female<Metridia longa	Astrid Cornils	13	44_n4_gr	NA	31647.20859	341.9116564	118.0312883	30680.25153	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>female	female<Metridia longa	Astrid Cornils	2	44_n5_gr	NA	30133.66667	322.3333333	119.1	28371	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>female	female<Metridia longa	Astrid Cornils	6	54_n3_gr	NA	30722.53333	335.34	116.3333333	29101	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>female	female<Metridia longa	Astrid Cornils	4	54_n4_gr	NA	31554.11765	339.0352941	118.8392157	30280.92157	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	10	127_n1_kl	NA	2575.227273	78.14318182	41.66363636	2551.318182	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	200	500	127_n2	82	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	1	127_n2_kl	NA	1567.833333	57.25	34.83333333	1560.333333	0.0106
Polarstern	PS78	PS78_019	5	Fram Strait	19	NA	20110625	182200	78.837333	6.018833	2462	1000	1500	19_n1	110	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	3	19_64_n1	NA	1779.225806	66.84032258	33.64516129	1769.596774	0.0106
Polarstern	PS78	PS78_019	5	Fram Strait	19	NA	20110625	182200	78.837333	6.018833	2462	200	500	19_n3	68	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	2	19_64_n3	NA	1136	54.7	26.4	1135	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	1000	1500	39_n1	135	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	22	39_n1_kl	NA	2015.485849	68.61933962	37.26509434	2008.627358	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	500	1000	39_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	3	39_n2_kl	NA	2091.536364	70.58636364	37.60636364	2081.463636	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	200	500	39_n3	71	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	3	39_n3_kl	NA	1919	68.65	35.12727273	1912.318182	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	50	200	39_n4	35	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	1	39_n4_kl	NA	1312.6	52.84	31.7	1282.8	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	2	39_n5_kl	NA	1112	54.3	26.1	1112	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	1000	1500	44_n1	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	19	44_n1_kl	NA	1956.807018	67.75789474	36.66432749	1945.602339	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	500	1000	44_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	42	44_n2_kl	NA	2188.598425	72.17007874	38.48700787	2173.594488	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	50	200	44_n4	37.5	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	1	44_n4_kl	NA	2188.598425	72.17007874	38.48700787	2173.594488	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	100	54_n1_kl	NA	2470.566071	74.60767857	42.20910714	2447.210714	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	500	1000	54_n2	134	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	6	54_n2_kl	NA	2486.043478	75.33478261	41.99347826	2464.673913	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	2	54_n3_gr	NA	2484.5	83.4	37.8	2484.5	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	1	54_n3_kl	NA	2054	67.77142857	37.96428571	2032.071429	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	1	54_n4_kl	NA	1358.8125	56.6375	30.425	1350.6875	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	300	500	71_n2	52	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Microcalanus>female	female<Microcalanus	Astrid Cornils	3	71_n2_kl	NA	2487.904762	70.64761905	44.98571429	2464.714286	0.0106
