object_id	image name	Area	Mean	StdDev	Min	Max	Major	Minor	Angle	Feret	Slice	FeretX	FeretY	FeretAngle	MinFeret	Length (pixel)	Length (mm)
44_n3_gr_d2_2_1_123	44_n3_gr_d2_2_1_123.jpg	198	130.894	39.973	81	223	0	0	0	197.649	1	75	107	131.513	0.045	197.649	2.0950794
44_n3_gr_d2_2_1_133	44_n3_gr_d2_2_1_133.jpg	64	197.172	14.227	174	218	0	0	0	63.781	1	23	73	41.186	0.207	63.781	0.6760786
44_n3_gr_d2_2_1_229	44_n3_gr_d2_2_1_229.jpg	243	148.305	16.154	127	239	0	0	0	242.033	1	227	55	169.526	0.109	242.033	2.5655498
44_n3_gr_d2_2_1_24	44_n3_gr_d2_2_1_24.jpg	139	247.59	10.46	220	255	0	0	0	138.452	1	33	21	144.703	0.49	138.452	1.4675912
44_n3_gr_d2_2_1_259	44_n3_gr_d2_2_1_259.jpg	288	119.747	22.443	98	199	0	0	0	287.837	1	71	224	109.694	0.975	287.837	3.0510722
44_n3_gr_d2_2_1_261	44_n3_gr_d2_2_1_261.jpg	108	144.306	33.111	122	255	0	0	0	107.629	1	27	100	41.987	0.024	107.629	1.1408674
44_n3_gr_d2_2_1_292	44_n3_gr_d2_2_1_292.jpg	1290	219.508	8.276	193	255	0	0	0	1277.606	1	182	190	133.287	76.581	1289.741	13.6712546
44_n3_gr_d2_2_1_340	44_n3_gr_d2_2_1_340.jpg	204	181.275	23.686	148	255	0	0	0	203.295	1	72	76	119.465	0.123	203.295	2.154927
44_n3_gr_d2_2_1_378	44_n3_gr_d2_2_1_378.jpg	51	196.02	11.488	174	227	0	0	0	50.249	1	24	22	148.841	0.14	50.249	0.5326394
44_n3_gr_d2_2_1_44	44_n3_gr_d2_2_1_44.jpg	272	125.662	28.187	91	239	0	0	0	271.597	1	90	422	86.2	0.948	271.597	2.8789282
44_n3_gr_d2_2_1_450	44_n3_gr_d2_2_1_450.jpg	1448	220.557	13.278	147	255	0	0	0	1447.172	1	232	1262	46.4	2.528	1447.172	15.3400232
44_n3_gr_d2_2_1_464	44_n3_gr_d2_2_1_464.jpg	61	235.475	8.872	219	255	0	0	0	60.133	1	14	19	176.186	0.195	60.133	0.6374098
44_n3_gr_d2_2_1_468	44_n3_gr_d2_2_1_468.jpg	187	211.738	11.237	178	237	0	0	0	186.682	1	155	127	7.696	0.639	186.682	1.9788292
44_n3_gr_d2_2_1_476	44_n3_gr_d2_2_1_476.jpg	103	192.136	27.767	129	255	0	0	0	102.956	1	28	53	114.075	0.136	102.956	1.0913336
